"Emails","Como você avalia a sua experiência na tela de Personalização de Ofertas?","","","","","Qual o motivo da sua nota?","Timestamp","URL","Country","Device","OS","Browser","Visitor Attributes"
"","Muito Insatisfeito","Insatisfeito","Neutro","Satisfeito","Muito Satisfeito","",""
"n/a","","","Y","","","","20/09/24 12:20","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/37wZJ44PRXuWz4RxvoZD7Q/1/0/1","Brazil","Other","Windows","Edge",""""""
"n/a","","","","","Y","bom","20/09/24 12:19","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/DIhMAHUxfs28ou9lD2+t6w/1/1/1","Brazil","Other","Windows","Opera",""""""
"n/a","Y","","","","","","20/09/24 12:19","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/43dKs6peMUgzyaIvEPwoZQ/5/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","estou satisfeito
","20/09/24 12:18","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/VGuFJYlDvKDQRE8pCP+Ulw/1/1/1","Brazil","Other","Windows","Edge",""""""
"n/a","","","","Y","","","20/09/24 12:15","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/sXOSBez383HEf+z1jYy9hw/6/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","","20/09/24 12:15","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/0U5iyglRWDArk6K9YbxD+g/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","","20/09/24 12:14","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/d0OPsfea8gYX8THCyz88Fg/1/2/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","20/09/24 12:13","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/S2XXQ2mvjI0GE8maalWQ8A/5/6/1","Brazil","Other","Windows","Edge",""""""
"n/a","Y","","","","","bao","20/09/24 12:13","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/aXW7ft6+I8xLweA8T6rcIg/1/1/1","","","","",""""""
"n/a","","Y","","","","","20/09/24 12:12","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/0InZNtRg3t4pQ2FahC+ogA/6/7/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","PRATICA E DE BOA LEITURA","20/09/24 12:11","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/9Ruiu1v6qhJBkHe5QkA88A/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","20/09/24 12:11","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/qxQ5fzbhRtUANt3+xhimMQ/1/2/1","Brazil","Other","Windows","Edge",""""""
"n/a","","","","","Y","","20/09/24 12:11","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/ohgwO4sAO23pTwrGoCe0FQ/5/1/1","","","","",""""""
"n/a","","","","Y","","","20/09/24 12:10","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/ES6x3XjCMksUFLWS3hd9kw/1/1/1","","","","",""""""
"n/a","Y","","","","","","20/09/24 12:10","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/iAiqgkSOGZM2mvtg7q004Q/1/2/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","","20/09/24 12:10","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/fAPzHrqEN5mg6MkrkkKxOA/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","","20/09/24 12:10","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/1bWoAxXOHd6NxvOSrVERDA/5/2/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","10","20/09/24 12:08","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/ofertas/2xm0lFkHKwn4QgoGtmymXA/1","Brazil","Other","Windows","Edge",""""""
"n/a","","","","Y","","","20/09/24 12:08","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/hthwTwPwXM8VY3XxuKnGlQ/1/1/1","","","","",""""""
"n/a","","","","Y","","","24/09/24 10:17","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/ACXcr6vdLZBmj_yA33jMeA/1/4/1","Brazil","Mac","Mac OS X","Chrome",""""""
"n/a","","","","Y","","boa tela","20/09/24 12:07","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/a3p7HlpH1jwHNwDUoRjGoQ/1/2/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","estou aprendendo  kk
","20/09/24 12:07","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/3P3LyXJXOkLr4KFZxkIHmg/1/0/1","","","","",""""""
"n/a","","","","","Y","","20/09/24 12:07","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/BB0rVVlFnlhw7MdFTr5+EQ/2/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","Y","","","","acho que as ofertas deveriam aparecer lado lado com as devidas comparações e diferenciais e todas as ofertas poderiam seguir sendo apresentadas com as alterações","20/09/24 12:07","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/FzD6mKN4kiXjMls_xEizhQ/1/2/1","Brazil","Other","Windows","Edge",""""""
"n/a","","","","Y","","","20/09/24 12:06","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/+eD9zwa5jXD+ZJQa+figKQ/1/0/1","","","","",""""""
"n/a","","Y","","","","","20/09/24 12:06","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/IiH450V4psR1AQjD8C2TlQ/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","","20/09/24 12:04","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/iO7wOMz5TLvjpmcUK0oI3w/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","20/09/24 12:03","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/i6xbQToVZ205zqIX_ZrK8g/3/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","intuitivo","20/09/24 12:01","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/ofertas/XZj7IsD5IrBJJ6SGcLVqwg/1","","","","",""""""
"n/a","","","","","Y","","20/09/24 12:01","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/bKj+GlBiXJKU9Q9YyRbI7A/1/2/1","","","","",""""""
"n/a","","Y","","","","modelo anterior era melhor","20/09/24 12:01","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/zc3nz1AgYn_evNSjIMSfOg/1/4/1","","","","",""""""
"n/a","","","","Y","","","20/09/24 12:00","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/WVSH43UUYgpPJmZROi0chg/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","me atende","20/09/24 12:00","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/3lRIYtG7ySKP5EysbxKAsw/1/1/1","Brazil","Other","Windows","Edge",""""""
"n/a","Y","","","","","Facilidade no manuseio ","20/09/24 12:00","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/ofertas/G2mTmm2psXJlXU0zX6Sgug/0","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","",".","20/09/24 13:54","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/ZpgAcR+VJ4VBbDyrK4iWXw/4/0/1","","","","",""""""
"n/a","","","","","Y","","20/09/24 11:59","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/91bjGb9O5J2D6HkQg_T29A/1/0/1","","","","",""""""
"n/a","","","Y","","","","20/09/24 11:59","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/RQY6hx_K+sIgQSQdIbnhzg/7/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","","20/09/24 11:59","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/xvS8xJ3onX9Pn8PPilkRZA/4/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","","20/09/24 11:59","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/ULozDA_thVWgieXjVzpx4Q/6/0/1","","","","",""""""
"n/a","","","Y","","","","20/09/24 11:59","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/ofertas/OYX6FLfcY9eTa637_sDNJQ/1","","","","",""""""
"n/a","","","","Y","","","20/09/24 11:58","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/r2W2LofyT4Cl_Jou+olUUg/2/1/1","Brazil","Other","Windows","Edge",""""""
"n/a","Y","","","","","","20/09/24 11:58","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/FK2fnhqYid7l+MpZ9U3Rmw/2/2/1","Brazil","Other","Windows","Edge",""""""
"n/a","","Y","","","","poderia ser mais compacta.","20/09/24 11:58","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/446UeOffcFiPe1J6x3Wlbw/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","ok
","20/09/24 11:57","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/xqzn+u4R7Gxfn90DRd4ceg/6/0/1","","","","",""""""
"n/a","","","","Y","","","20/09/24 11:57","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/Da7jYNmew7b4e9zEriEczA/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","bom dia a cia mamae porto seguro . referente orçamentos gira rapido . mais tem casos que precisamos  fazer contato porque sistema dar valores e acaba mudando derepente isso traz aborecimento quando passando os valores para segurado e nesta parte que atra ","20/09/24 11:57","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/TxM72EnVbU9U3KNhSvqGHw/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","Praticidade","20/09/24 11:56","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/wN3EZdVbNcsrga2MfTdocw/1/0/1","Brazil","Other","Windows","Firefox",""""""
"n/a","","","","Y","","","20/09/24 11:56","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/tyhr6ZSv6zn0MyhqiWCODQ/4/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","facil acesso","20/09/24 11:56","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/beA69djoPA_OOQ_MwTy++A/1/4/1","","","","",""""""
"n/a","","","","","Y","excelente ","20/09/24 11:56","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/V8brm8Yep1JTsxdiL3IMSw/1/0/1","","","","",""""""
"n/a","","","","","Y","","20/09/24 11:55","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/ofertas/u3ad+90Ys163aJStDzMbTQ/0","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","","20/09/24 11:55","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/zhfAm5Byc4BapIqy0S5KrQ/1/5/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","",":)","20/09/24 11:55","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/NT5FoURTRXZyeLUjUuFgAw/1/1/1","","","","",""""""
"n/a","","","","","Y","muito simples","20/09/24 11:55","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/cAeLhx4CB2lAR1Nr1Ea+Yw/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","Y","","","","MUITO TRABALHOSO FAZER SIMULACOES COM COBERTURAS DIFERENTES","20/09/24 11:54","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/KIAsN+P1+qPi5U+9f8KyJA/1/0/1","Brazil","Other","Windows","Firefox",""""""
"n/a","","","","","Y","","20/09/24 11:54","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/b1daseclGYmJ0+go8NBKAw/3/0/1","","","","",""""""
"n/a","","","","Y","","","20/09/24 11:54","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/3udYCXss49xmeaV7kE2nCw/1/2/1","","","","",""""""
"n/a","Y","","","","","","20/09/24 11:53","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/Ol0mRWg1rfSZlaT_n9DAOg/1/2/1","","","","",""""""
"n/a","","","","Y","","","20/09/24 11:53","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/_FZRDG6wwcP1yy6OD5g1Fg/1/4/1","Brazil","Other","Windows","Edge",""""""
"n/a","Y","","","","","confuso, demorado, pouco interativo, o sistema é lento","20/09/24 11:52","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/i_jt0QERF+sciyo1BC7egw/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","Boa experiência ","20/09/24 11:51","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/U6RcBWz_T+BDQ8_Jmv6+EA/1/2/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","Tudo ótimo","20/09/24 11:51","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/e+e+LM7rf5ck+_N7orOL2A/1/0/1","","","","",""""""
"n/a","Y","","","","","","20/09/24 11:51","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/wZhbKypAuYsrgECy7Urgvg/4/0/1","","","","",""""""
"n/a","","Y","","","","","20/09/24 11:51","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/ofertas/26gyIdIjrk+Asb3TsRdoPw/0","","","","",""""""
"n/a","","","","","Y","","20/09/24 11:51","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/KIY3IJWsen8GAlIxxPf5+w/2/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","","20/09/24 11:50","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/abkh5NFO7IbL1XH2aH+v9g/1/0/1","Brazil","Other","Windows","Edge",""""""
"n/a","","Y","","","","Poderia ser bem melhor e mais prático . O cálculo deveria ser mais simples , ele é confuso de lidar .","20/09/24 11:50","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/xb2WQn+uaor_dnIBaiWjXA/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","Y","","","","fica confuso","20/09/24 11:49","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/3MMPI6rv2S0QS5Lwvf2FTw/5/1/1","","","","",""""""
"n/a","","","","Y","","","20/09/24 11:49","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/raSNBsjaDel2hHpGvoMs8Q/2/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","20/09/24 11:48","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/tR1k1fPe04CSXJM_xuMSCw/2/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","7","20/09/24 11:48","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/ulSjlQgk__Uy_vpXSx4neg/1/0/1","","","","",""""""
"n/a","","","","","Y",".","20/09/24 11:48","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/K+PA2vq07DmlFeatvcR_JQ/1/8/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","Y","","","","não conseguimos editar todas as coberturas como Vidros etc...","20/09/24 11:48","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/ofertas/yjL2jJan_WGkY2ADeQQW6A/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","","20/09/24 11:48","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/dOwF+30aqC3s+UwA8Py_DQ/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","RAPIDEZ
","20/09/24 11:48","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/1nVQ_QAGfzQU695s_256jg/6/0/1","","","","",""""""
"n/a","","","","Y","","","20/09/24 11:47","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/QdcR5oApn4lY1SnZ6UGZ+g/3/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","20/09/24 11:47","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/r1pKYMJT32BtZJapB7BPSg/2/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","20/09/24 11:45","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/0M9+r9nF92wfeiMyFWv5LA/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","","20/09/24 11:45","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/e7+yTfQESUVtXWv_JJYyGQ/2/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","Fácil de calcular.","20/09/24 11:45","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/IdGy4PCPQA1VY8FzVHuY8g/4/0/1","","","","",""""""
"n/a","","","","Y","","Porque consigo entender","20/09/24 11:45","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/yAKfjohyYdY6oScoS1H+EA/1/1/1","","","","",""""""
"n/a","","","","Y","","","20/09/24 11:44","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/2XMwsgy2hw1T_BUW+6mDWQ/4/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","20/09/24 11:44","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/8YiXk+YcxoOnW7zpuxLAgA/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","20/09/24 11:44","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/K9hPjuQu9eOkr1Dexdjj4g/2/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","","20/09/24 11:43","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/UpT7Re631HnCiHfnxSQI8w/3/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","","20/09/24 11:43","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/EtfH0koslniwZXHPo2eX_A/6/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","Y","","","","","20/09/24 11:43","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/aeQ3p6ij4qKsVFt4BNB7fA/4/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","20/09/24 11:43","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/nhE8paBMFZenMQBIAmfzNw/1/0/1","Brazil","Mac","Mac OS X","Chrome",""""""
"n/a","Y","","","","","","20/09/24 11:43","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/cRSUMRzn40ijH8W2jLjUWg/6/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","O OUTRO SISTEMA ERA MELHOR DE USAR","20/09/24 11:43","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/71M7uSxbXU7B_6rPoj8h4A/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","Y","","","","SISTEMA MUITO COMPLICADO ","20/09/24 11:43","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/BDiuT3C1myYM2ofAubyQoQ/2/4/1","","","","",""""""
"n/a","Y","","","","","Praticidade.","20/09/24 11:42","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/QqSRIk9S7Dv2pUV+ra6b3g/6/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","o sistema esta ocilando demais ","20/09/24 11:42","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/E1ELgTpUz9_iho6NTxsiGw/1/1/1","","","","",""""""
"n/a","Y","","","","","","20/09/24 11:40","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/sAPT7nKW8_1n4HJKtodxQA/1/2/1","","","","",""""""
"n/a","Y","","","","","CANSATIVA DEVERIA PERMITIR PARAMETRO","20/09/24 11:40","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/XiFBzXfvl5jOxi+xo33iGg/3/1/1","Brazil","Other","Windows","Edge",""""""
"n/a","Y","","","","","","20/09/24 11:40","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/kriVhmVVzYG5he2I_Pk2bA/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","ACHEI BOM O LAYUT APRESENTADO","20/09/24 11:40","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/qinLpeaEtsvJmR0ECz1IGQ/1/1/1","","","","",""""""
"n/a","","","Y","","","está ok","20/09/24 11:39","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/wc4wjGnfUZgphYt2HcivgQ/4/2/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","NEUTRO","20/09/24 11:39","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/aDrEgF6nM78u4rh_gQykrQ/1/0/1","","","","",""""""
"n/a","","","","Y","","","20/09/24 11:39","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/Xz5YuNfbCqH7xs5bJgb7PQ/3/0/1","Brazil","Other","Windows","Edge",""""""
"n/a","","","Y","","","","20/09/24 11:39","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/jk1GapLdmecLUjMthm14tA/4/0/1","","","","",""""""
"n/a","","","","Y","","satisfeito com atendimento","20/09/24 11:38","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/qMzIZAi3ko4aQfFXOAteSg/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","20/09/24 11:37","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/U5eAt40K0qSvZ_H5VZqirQ/1/2/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","","20/09/24 11:37","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/GAGDZaINpqRmBDHuI80vFg/4/3/1?modal=gerarpdf","Brazil","iPhone","iOS","Safari",""""""
"n/a","","","","","Y","boa visualização
","20/09/24 11:37","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/8L27BQoKydI03F7P42vRRA/1/2/1","","","","",""""""
"n/a","","","","Y","","","20/09/24 11:37","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/ofertas/lhLybaYIMgmMp11JAGLmqQ/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","","20/09/24 11:36","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/gLh2kYE+6lUxASytZqE9sA/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","acostumei","20/09/24 11:36","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/m0fV51AVO8U9AbdaqyAM+g/5/1/1","","","","",""""""
"n/a","","","Y","","","ainda estou me adaptando","20/09/24 11:36","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/n_LPKo5fg0OkSCfmo7CwHQ/1/3/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","tudo certo","20/09/24 11:35","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/g35Y_DImETHfhD6cOAsGWw/1/2/1","Brazil","Other","Windows","Firefox",""""""
"n/a","","","Y","","","Gostava maia da anterior","20/09/24 11:35","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/Uabc5NpDqgQjp8F9GGIa9w/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","Sistema estragado. Falido. ","20/09/24 11:34","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/SLlByACyK33FfjWO1LoWNw/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","Y","","","","20/09/24 11:33","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/l9T1KUHH_bnZt5Nd5Hjwlw/2/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","agilidade","20/09/24 11:33","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/9lZTD0FFgYnS0xMrX4mI+w/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","","20/09/24 11:33","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/CfG20Hn2yvlaHyhDs6nfzw/5/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","","20/09/24 11:33","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/3p2f_tg0vcG+ps7yjuFKhQ/2/1/1","","","","",""""""
"n/a","Y","","","","","","20/09/24 11:33","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/6ANTbd+B1yO76f61_3u5Pw/1/1/1","","","","",""""""
"n/a","Y","","","","","","20/09/24 11:32","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/BdDTkFxa7yaX03eRy0eLVA/1/0/1","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","Y","","prático","20/09/24 11:31","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/EcV9eQUN15n+MyqsZ3mxBg/1/0/1","Brazil","Mac","Mac OS X","Chrome",""""""
"n/a","","","","Y","","","20/09/24 11:31","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/ofertas/d5VIxtva35yQG0n1DmfAkw/0","Brazil","Other","Windows","Chrome",""""""
"n/a","","","","","Y","muito bom","20/09/24 11:31","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/FmRK9WWooShzhw8Q73oBMg/1/1/1","Brazil","Other","Windows","Chrome",""""""
"n/a","Y","","","","","","20/09/24 11:31","https://wwws.portoseguro.com.br/porto.auto.cotacao/#/oferta/rm7KupSJEQ0tBKZBvf1JNQ/1/0/1","Brazil","Other","Windows","Chrome",""""""
